company_size,pricing_views,email_opens,industry,title,converted
3956,1,10,Healthcare,VP,1
2278,4,9,Finance,Director,1
4247,3,1,Manufacturing,CEO,0
2628,10,4,SaaS,CEO,1
2431,4,13,Retail,CEO,1
299,9,6,Healthcare,Director,1
4389,10,15,Healthcare,Coordinator,1
2469,2,5,Healthcare,Manager,0
3866,2,8,Manufacturing,Director,1
2759,10,2,Finance,VP,1
1839,4,13,Healthcare,VP,1
2144,9,9,Retail,Manager,1
3864,0,2,Retail,Director,0
4109,1,12,Manufacturing,VP,1
3394,0,4,Finance,Director,0
2817,6,14,Finance,VP,1
1487,1,15,Healthcare,Director,1
2577,10,1,SaaS,CEO,1
2250,3,5,Manufacturing,Director,0
4020,1,4,Manufacturing,CEO,0
3527,6,13,Retail,CEO,1
48,0,6,Healthcare,Manager,0
2649,8,6,SaaS,Manager,0
2048,3,11,Healthcare,Director,1
851,6,9,Finance,Manager,0
384,4,9,Retail,Coordinator,0
4895,8,10,Retail,Director,1
2817,7,11,Finance,Director,1
3314,0,7,Finance,Director,0
1740,0,5,SaaS,VP,0
316,6,8,Manufacturing,Coordinator,0
408,9,1,SaaS,Manager,0
405,1,13,Retail,CEO,1
1022,8,8,Retail,Director,1
1693,10,0,Healthcare,CEO,1
837,10,8,Manufacturing,Coordinator,1
1133,6,3,Manufacturing,Coordinator,0
974,4,3,SaaS,CEO,0
1637,9,6,Healthcare,Coordinator,0
1662,5,13,Healthcare,Director,1
332,8,15,Finance,CEO,1
2718,3,0,SaaS,Manager,0
914,9,15,Finance,Manager,1
4201,1,3,Healthcare,Director,0
3751,4,8,Retail,Manager,0
827,2,1,Healthcare,VP,0
2571,6,3,SaaS,Manager,0
89,2,5,Healthcare,VP,0
3595,9,8,SaaS,VP,1
2817,2,3,Retail,CEO,0
3749,4,12,Retail,CEO,1
1376,1,4,SaaS,Director,0
859,6,15,Manufacturing,CEO,1
1494,9,12,Healthcare,Coordinator,1
246,10,4,Retail,CEO,1
935,6,14,SaaS,Manager,1
2153,10,10,SaaS,Coordinator,1
4733,9,7,Healthcare,Coordinator,1
4295,9,3,Retail,Director,1
3957,5,12,Finance,Coordinator,0
457,0,5,Manufacturing,CEO,0
4071,2,2,Retail,VP,0
1983,5,8,SaaS,Coordinator,0
1834,8,12,Retail,Director,1
655,7,14,Manufacturing,CEO,1
731,7,14,Healthcare,Manager,1
4084,10,0,SaaS,CEO,1
3387,0,0,SaaS,Coordinator,0
2505,8,6,Retail,VP,1
2986,0,7,Retail,VP,0
4598,9,15,Healthcare,CEO,1
944,1,7,SaaS,VP,0
2919,10,9,Manufacturing,Coordinator,1
3072,1,1,Finance,CEO,0
1160,6,3,Healthcare,Coordinator,0
1614,3,3,Retail,Director,0
3754,3,10,SaaS,CEO,1
390,10,3,Retail,CEO,1
4837,8,4,Retail,Manager,0
4354,0,13,Manufacturing,CEO,1
4174,2,5,Finance,Manager,0
3183,10,10,Manufacturing,CEO,1
3439,9,7,Healthcare,CEO,1
2818,4,14,Finance,Director,1
3391,9,9,Manufacturing,VP,1
4544,10,6,Finance,Director,1
2390,10,11,Finance,Director,1
4137,8,10,SaaS,VP,1
4616,7,13,Manufacturing,VP,1
3470,0,3,SaaS,CEO,0
1200,0,1,Finance,VP,0
1328,4,8,Finance,Manager,0
2427,3,1,Healthcare,CEO,0
849,9,7,Manufacturing,CEO,1
1956,8,9,SaaS,CEO,1
3184,6,10,Manufacturing,Manager,0
116,4,6,Manufacturing,CEO,0
1857,10,11,Manufacturing,Coordinator,1
4952,3,6,Healthcare,CEO,1
1463,10,2,Finance,Director,1
4219,1,12,SaaS,CEO,1
2296,8,8,Finance,Director,1
4794,4,0,Healthcare,CEO,0
1278,0,4,Healthcare,Coordinator,0
426,10,9,Retail,Coordinator,1
4516,5,2,Healthcare,Coordinator,0
1811,2,2,Manufacturing,Director,0
3417,8,12,SaaS,VP,1
1822,3,10,Healthcare,VP,1
2414,3,15,Manufacturing,Manager,0
949,10,11,Retail,Director,1
2007,0,10,Retail,Manager,0
3171,4,9,SaaS,Coordinator,0
3081,8,14,Retail,Manager,1
2438,10,6,Healthcare,Coordinator,0
684,1,5,Manufacturing,Coordinator,0
70,10,2,Finance,Director,1
3485,1,6,Manufacturing,CEO,0
600,10,4,SaaS,CEO,1
2727,0,2,SaaS,Manager,0
1468,4,2,Manufacturing,Director,0
2128,6,12,Retail,CEO,1
3557,5,0,Retail,Manager,0
4391,0,2,Manufacturing,Manager,0
604,5,3,Healthcare,VP,0
4978,1,9,Retail,CEO,1
3246,10,0,Retail,Director,1
4380,3,4,Retail,Coordinator,0
2426,10,4,Healthcare,VP,1
101,8,4,SaaS,Manager,0
51,9,12,Manufacturing,Coordinator,1
707,4,6,Healthcare,Director,0
3390,10,4,Finance,Director,1
1818,9,8,Finance,Manager,0
1495,10,1,Manufacturing,CEO,1
4512,1,9,SaaS,VP,1
814,3,15,Healthcare,VP,1
1060,10,7,SaaS,VP,1
581,3,10,Retail,CEO,1
2699,9,9,Manufacturing,Director,1
4643,9,11,Healthcare,CEO,1
1391,0,10,Finance,Director,0
3582,4,11,Finance,VP,1
3941,7,14,Healthcare,VP,1
3999,8,3,Finance,Coordinator,0
681,4,4,Manufacturing,Director,0
2166,10,2,SaaS,Manager,0
4164,10,0,Manufacturing,Coordinator,0
3328,9,6,SaaS,Coordinator,0
2144,8,15,Finance,VP,1
3225,3,9,Finance,CEO,1
4115,8,2,Retail,VP,1
4123,0,7,Manufacturing,Director,0
4221,2,14,Finance,Director,1
4649,9,4,Retail,VP,1
341,3,15,Finance,Manager,0
2175,5,7,SaaS,Director,1
4252,5,12,Retail,CEO,1
390,0,10,SaaS,Coordinator,0
2250,4,5,Retail,CEO,0
3002,9,2,Manufacturing,VP,1
3092,3,12,Healthcare,VP,1
3998,7,0,Manufacturing,Director,0
3613,2,7,SaaS,Coordinator,0
2310,3,4,Finance,Director,0
2977,9,3,Finance,CEO,1
2715,1,15,Retail,CEO,1
1736,9,5,Retail,Manager,0
2006,0,4,Manufacturing,Coordinator,0
1329,2,1,Manufacturing,Director,0
468,2,8,Finance,Coordinator,0
3331,9,0,Healthcare,Manager,0
1784,7,15,Retail,Director,1
1807,6,4,Manufacturing,Director,1
4194,4,5,Healthcare,CEO,1
4896,9,2,Finance,CEO,1
3167,2,3,SaaS,Director,0
4292,8,13,Finance,Coordinator,1
798,2,15,Manufacturing,Coordinator,0
329,8,3,SaaS,CEO,1
1077,9,0,Retail,Coordinator,0
3456,5,1,Manufacturing,CEO,0
1889,7,12,Healthcare,Coordinator,1
4729,1,13,Finance,VP,1
3918,3,2,Healthcare,Coordinator,0
4464,6,8,Finance,Manager,0
68,9,3,Manufacturing,Manager,0
3082,10,6,Healthcare,CEO,1
2977,1,4,Retail,Coordinator,0
2087,4,13,Manufacturing,VP,1
2267,10,12,Finance,CEO,1
4532,8,15,Finance,VP,1
4590,8,15,Healthcare,VP,1
4742,5,12,Finance,Manager,0
1892,7,5,SaaS,Director,1
4174,6,10,Manufacturing,Coordinator,0
436,2,12,SaaS,Manager,0
1200,7,13,SaaS,Manager,1
2165,3,11,SaaS,Coordinator,0
319,6,12,Manufacturing,Coordinator,0
2356,9,1,Finance,CEO,1
3606,0,6,Manufacturing,VP,0
1605,0,7,Manufacturing,Director,0
305,5,7,SaaS,Director,1
721,4,12,Healthcare,CEO,1
3331,9,6,Manufacturing,Manager,0
572,1,9,Manufacturing,Coordinator,0
2861,5,8,Finance,Coordinator,0
1603,7,12,Manufacturing,Manager,1
2148,2,13,Manufacturing,Manager,0
4586,1,9,Healthcare,Manager,0
4214,4,8,Retail,CEO,1
4623,7,7,Healthcare,CEO,1
3784,9,0,Retail,Manager,0
2122,1,12,Finance,Director,1
2596,6,11,Manufacturing,Coordinator,0
89,4,7,Healthcare,Manager,0
3278,10,10,SaaS,Coordinator,1
1472,7,10,Healthcare,Director,1
4709,4,5,Finance,CEO,1
1645,3,7,Healthcare,Director,0
1887,3,7,Manufacturing,VP,0
1287,1,3,SaaS,CEO,0
64,8,1,Retail,VP,1
2593,7,8,Retail,Director,1
4197,4,12,Finance,Coordinator,0
1060,0,13,Retail,Coordinator,0
276,8,11,Retail,Director,1
3755,1,14,Healthcare,Manager,0
106,10,6,Retail,Coordinator,0
835,5,11,Manufacturing,VP,1
1543,8,8,Finance,VP,1
3871,9,10,Healthcare,Director,1
4095,6,6,Retail,VP,1
3000,6,8,Retail,Director,1
4690,2,7,SaaS,VP,0
1941,8,13,Retail,Director,1
1204,2,15,SaaS,Director,1
3463,7,4,Manufacturing,Coordinator,0
2596,7,9,Healthcare,Coordinator,0
4661,0,12,SaaS,Director,1
501,3,8,Retail,Manager,0
3695,5,8,Healthcare,VP,1
4600,8,8,Healthcare,Manager,0
3383,1,11,Manufacturing,Director,1
4735,9,5,Healthcare,VP,1
2673,10,15,Retail,Manager,1
3131,9,9,Retail,Director,1
1382,10,10,Retail,Coordinator,1
4692,6,2,SaaS,Director,1
2824,3,10,Healthcare,VP,1
2201,9,12,Healthcare,CEO,1
2985,9,14,Retail,Director,1
1516,0,4,Finance,VP,0
665,3,5,Retail,Manager,0
792,1,15,Manufacturing,Manager,0
225,6,2,SaaS,VP,0
1282,1,12,Healthcare,Director,1
2036,4,14,Finance,Director,1
4325,2,0,SaaS,VP,0
2674,7,14,Manufacturing,VP,1
4503,7,4,Manufacturing,Director,1
4850,9,14,Manufacturing,CEO,1
4298,10,9,Healthcare,CEO,1
4430,3,2,Retail,VP,0
3006,6,8,Finance,VP,1
96,0,4,Healthcare,VP,0
3853,8,0,Retail,CEO,1
2464,0,13,Healthcare,Coordinator,0
1904,0,11,Finance,CEO,0
4602,6,12,Finance,Director,1
3202,6,7,Healthcare,Manager,0
3468,10,7,Manufacturing,Coordinator,1
2237,4,8,Retail,Director,1
570,2,4,Healthcare,Manager,0
3740,9,14,Healthcare,Coordinator,1
4040,3,10,SaaS,Director,1
416,8,0,Finance,Manager,0
2321,4,4,Retail,Manager,0
1917,1,4,SaaS,CEO,0
1789,5,13,Healthcare,CEO,1
3052,7,1,Healthcare,Manager,0
1206,0,8,Retail,Manager,0
4459,7,5,Finance,VP,1
3135,0,3,Finance,CEO,0
3638,3,1,Finance,CEO,0
779,8,6,Retail,CEO,1
2566,5,5,SaaS,Coordinator,0
4277,1,8,Retail,VP,0
1637,5,1,Finance,Manager,0
1943,10,13,Healthcare,Manager,1
1381,4,3,Retail,Director,0
83,0,15,Manufacturing,Director,1
3052,1,7,Finance,CEO,0
758,10,10,SaaS,Manager,1
2922,10,4,Manufacturing,Manager,0
1040,7,7,Healthcare,Coordinator,0
2855,7,6,SaaS,CEO,1
2944,2,8,SaaS,CEO,0
3594,8,9,Manufacturing,CEO,1
1564,9,5,Manufacturing,VP,1
2661,7,8,Manufacturing,Coordinator,0
1323,1,4,Retail,VP,0
2167,8,11,Retail,Manager,1
4154,6,5,SaaS,Coordinator,0
2992,9,7,Healthcare,Manager,0
4425,6,6,Manufacturing,CEO,1
4527,2,9,Healthcare,CEO,1
2648,1,3,Manufacturing,Manager,0
368,2,5,SaaS,Director,0
886,7,6,SaaS,Manager,0
4687,10,12,Retail,Coordinator,1
4845,4,1,Healthcare,Director,0
4973,1,0,Finance,CEO,0
665,7,1,Healthcare,Coordinator,0
3417,5,1,Manufacturing,VP,0
4343,0,2,Healthcare,Manager,0
1778,8,3,SaaS,Director,1
4365,6,6,Finance,Coordinator,0
2047,9,5,Manufacturing,Coordinator,0
3411,1,11,Retail,CEO,1
862,2,5,Manufacturing,CEO,0
4144,5,5,Manufacturing,Coordinator,0
3639,5,10,Manufacturing,VP,1
3055,6,13,Healthcare,Coordinator,1
1981,9,6,Retail,Coordinator,0
2091,5,14,Retail,CEO,1
11,0,9,Manufacturing,Manager,0
4250,2,9,SaaS,VP,1
1827,3,10,SaaS,VP,1
4545,8,4,SaaS,Manager,0
3781,5,4,Finance,VP,1
3017,9,7,Finance,VP,1
2470,1,12,Manufacturing,Director,1
642,5,15,Finance,CEO,1
4730,1,9,SaaS,Coordinator,0
3135,1,1,Healthcare,VP,0
3567,6,3,Finance,Coordinator,0
103,10,12,SaaS,VP,1
4305,0,10,Manufacturing,Coordinator,0
1235,5,7,Finance,Manager,0
3228,7,2,Finance,CEO,1
2383,6,4,Finance,VP,1
686,7,1,Manufacturing,CEO,0
2160,1,12,Manufacturing,CEO,1
1078,2,15,Manufacturing,Director,1
4006,6,6,Manufacturing,Coordinator,0
4304,3,7,SaaS,VP,1
3533,5,2,SaaS,CEO,0
3479,5,11,Finance,VP,1
2832,9,0,Healthcare,Director,1
2874,9,14,Manufacturing,Director,1
3618,0,7,Finance,VP,0
1287,1,3,SaaS,Director,0
1219,4,0,Healthcare,Manager,0
2509,7,15,SaaS,VP,1
1722,8,6,Finance,Coordinator,0
4296,4,15,Manufacturing,Director,1
160,6,1,Healthcare,Director,0
502,4,6,Manufacturing,VP,0
444,7,0,SaaS,CEO,0
2232,10,11,SaaS,Manager,1
2406,10,12,Finance,CEO,1
4175,1,10,Retail,Coordinator,0
4364,1,5,Finance,Coordinator,0
3761,8,0,SaaS,Director,1
4346,4,10,Retail,CEO,1
1296,0,11,Healthcare,VP,0
2486,3,8,SaaS,VP,1
3181,0,8,Finance,Director,0
2809,6,4,SaaS,CEO,1
4275,10,7,Retail,Director,1
4703,2,13,Healthcare,Coordinator,0
2707,7,4,Finance,Director,1
4769,8,6,Finance,VP,1
4301,2,13,Finance,Coordinator,0
1304,5,2,Manufacturing,Coordinator,0
979,2,10,Finance,Manager,0
2620,6,13,Healthcare,CEO,1
2252,2,6,SaaS,Director,0
1523,0,8,Manufacturing,Coordinator,0
1901,9,7,Finance,Manager,0
2953,1,15,Finance,Coordinator,0
4963,7,11,Finance,CEO,1
4035,7,4,Finance,Director,1
1863,0,13,SaaS,VP,1
3393,3,6,Finance,Manager,0
1460,7,15,Healthcare,CEO,1
2031,6,12,SaaS,Coordinator,0
3126,5,12,Manufacturing,Coordinator,0
4874,8,1,Manufacturing,Manager,0
3709,7,1,Finance,Coordinator,0
4416,6,1,Manufacturing,CEO,0
4238,10,1,Finance,VP,1
3610,6,9,Healthcare,CEO,1
1373,6,9,Manufacturing,Manager,0
4245,2,14,Retail,Manager,0
4111,1,5,Manufacturing,Coordinator,0
1118,6,13,Healthcare,CEO,1
214,2,14,Manufacturing,Director,1
3734,1,8,Healthcare,Director,0
1022,1,3,Retail,VP,0
708,8,12,Manufacturing,Coordinator,1
1319,6,12,SaaS,Director,1
2755,9,4,Finance,Director,1
1475,0,13,Healthcare,VP,1
3665,4,5,SaaS,Director,1
1671,0,8,SaaS,CEO,0
4086,7,0,Manufacturing,CEO,1
1958,3,15,Retail,CEO,1
3629,1,0,Finance,Coordinator,0
2288,9,6,SaaS,Director,1
1224,0,11,SaaS,Director,0
275,10,9,Healthcare,Manager,1
411,1,13,Finance,Director,1
2339,9,5,Retail,Coordinator,0
2960,0,2,Healthcare,VP,0
3029,6,2,Retail,Coordinator,0
541,4,15,Finance,Manager,0
2258,5,13,Manufacturing,Director,1
1722,9,1,SaaS,Coordinator,0
4343,1,15,Manufacturing,VP,1
3508,9,10,Healthcare,Coordinator,1
4721,9,11,Finance,Coordinator,1
4619,7,15,Retail,Director,1
1916,4,6,SaaS,Manager,0
206,7,3,Finance,Coordinator,0
3406,6,1,Healthcare,VP,0
4600,10,6,SaaS,Director,1
2317,4,2,Healthcare,VP,0
4160,8,10,SaaS,Manager,1
2740,5,12,Manufacturing,Coordinator,0
248,2,6,Healthcare,VP,0
3934,7,1,Finance,CEO,1
1282,10,14,Manufacturing,VP,1
3798,6,1,Manufacturing,VP,0
4638,10,10,Manufacturing,Coordinator,1
163,3,10,Healthcare,Manager,0
1233,4,0,Healthcare,CEO,0
4386,2,12,Finance,Coordinator,0
967,4,10,SaaS,VP,1
3400,1,15,Finance,VP,1
3712,4,6,Manufacturing,VP,1
1443,1,11,SaaS,Director,1
768,7,0,Retail,Coordinator,0
1272,3,10,Retail,Coordinator,0
2552,5,4,SaaS,Coordinator,0
1097,3,1,Retail,CEO,0
4289,1,0,Healthcare,Manager,0
4878,1,10,Retail,Manager,0
854,8,9,SaaS,Coordinator,0
2567,10,6,Healthcare,Director,1
1587,4,8,Manufacturing,VP,1
3623,10,3,Healthcare,Director,1
1300,4,3,SaaS,Coordinator,0
4594,8,3,Finance,Coordinator,0
2879,8,10,Healthcare,Director,1
2330,9,7,Finance,Manager,0
2560,9,10,Manufacturing,CEO,1
425,2,0,Retail,Manager,0
877,6,1,SaaS,CEO,0
3220,2,14,Manufacturing,VP,1
2569,5,6,Manufacturing,Manager,0
3824,9,4,SaaS,CEO,1
806,7,9,Retail,CEO,1
1908,3,4,Manufacturing,VP,0
2987,6,5,Healthcare,VP,1
3723,7,0,SaaS,CEO,0
934,5,15,Retail,Director,1
2322,5,4,Manufacturing,Manager,0
3333,1,10,Manufacturing,Manager,0
2484,8,14,Retail,Coordinator,1
3396,3,7,Manufacturing,Director,1
3961,6,2,Healthcare,Director,1
4851,6,13,Manufacturing,VP,1
4470,3,5,SaaS,Coordinator,0
3996,1,14,Healthcare,Coordinator,0
809,7,5,Healthcare,CEO,1
580,9,3,Manufacturing,CEO,1
2692,7,1,SaaS,Director,1
1148,9,0,Finance,Director,1
3720,8,9,Retail,Coordinator,1
4744,7,6,Finance,VP,1
2465,9,9,Retail,VP,1
741,9,0,Manufacturing,Coordinator,0
3321,2,9,SaaS,VP,1
4506,0,0,Manufacturing,VP,0
908,4,0,Finance,CEO,0
4844,6,10,Retail,CEO,1
3135,6,6,Finance,CEO,1
1149,3,12,Healthcare,CEO,1
1273,4,4,Finance,Manager,0
597,10,0,Finance,CEO,1
3587,2,2,Finance,CEO,0
3745,9,13,Manufacturing,Director,1
3732,8,13,Manufacturing,CEO,1
3161,5,7,Finance,CEO,1
4962,0,15,Finance,Coordinator,0
2215,6,11,SaaS,Manager,0
4664,7,11,SaaS,Coordinator,1
3954,1,4,Manufacturing,VP,0
3818,8,2,Manufacturing,Coordinator,0
734,3,15,SaaS,Coordinator,0
4758,4,1,Healthcare,Coordinator,0
98,7,14,Manufacturing,CEO,1
4711,5,13,Healthcare,VP,1
2379,2,1,Manufacturing,VP,0
4627,4,1,Retail,Coordinator,0
1395,9,1,Healthcare,Coordinator,0
233,4,15,SaaS,Director,1
4151,1,8,Healthcare,Director,0
2311,4,8,SaaS,Manager,0
4956,2,4,Retail,VP,0
1446,4,7,Retail,Director,1
4330,0,10,SaaS,Director,0
4888,2,15,Retail,CEO,1
1959,10,14,Finance,Director,1
4742,5,1,Healthcare,Manager,0
440,2,14,Retail,CEO,1
2478,7,7,Retail,CEO,1
3897,4,4,Manufacturing,CEO,0
107,4,14,Retail,VP,1
4353,10,1,SaaS,Coordinator,0
2908,6,8,Healthcare,VP,1
2197,1,8,Manufacturing,CEO,0
3787,10,7,Manufacturing,Director,1
4269,5,5,Healthcare,Coordinator,0
96,10,0,SaaS,Manager,0
3378,1,3,Retail,VP,0
1807,4,8,Finance,Manager,0
204,9,2,SaaS,Coordinator,0
1786,9,3,SaaS,Manager,0
4963,2,12,Manufacturing,Director,1
918,2,8,Healthcare,CEO,0
630,10,14,Healthcare,CEO,1
2659,4,5,SaaS,VP,0
521,6,12,Healthcare,Manager,0
2125,4,5,Retail,Manager,0
4038,3,12,Finance,CEO,1
898,2,13,Finance,Coordinator,0
880,7,8,SaaS,Manager,0
607,1,8,Retail,Manager,0
4087,2,0,SaaS,CEO,0
2192,2,10,Retail,Coordinator,0
40,8,15,Retail,CEO,1
3318,1,7,SaaS,CEO,0
3959,1,11,Healthcare,VP,1
3291,0,2,Healthcare,Coordinator,0
2795,1,14,Healthcare,Director,1
1456,8,1,Retail,Director,1
2458,6,3,Healthcare,CEO,1
705,10,14,Finance,Director,1
302,3,0,Manufacturing,Director,0
4017,6,2,Manufacturing,VP,1
4103,8,14,SaaS,Manager,1
2789,0,10,SaaS,CEO,0
978,3,14,Manufacturing,Director,1
4756,3,2,SaaS,Director,0
4015,10,0,Retail,Coordinator,0
385,3,4,SaaS,Director,0
419,4,3,Retail,Coordinator,0
1408,9,2,SaaS,Manager,0
4082,9,7,SaaS,Director,1
3501,5,12,Healthcare,Manager,0
4728,8,4,Healthcare,Director,1
383,9,5,Healthcare,Manager,0
999,4,4,Retail,Director,0
3040,8,5,Retail,Director,1
4777,0,4,SaaS,Coordinator,0
3091,2,0,Retail,Manager,0
62,0,5,SaaS,Coordinator,0
2334,6,15,Finance,Director,1
1182,10,8,Manufacturing,CEO,1
3385,3,5,Manufacturing,Manager,0
4894,2,15,Manufacturing,Manager,0
2477,5,13,SaaS,Coordinator,0
1940,3,3,Manufacturing,Manager,0
2974,8,7,Retail,Director,1
2274,0,6,SaaS,Director,0
3896,7,5,Finance,Manager,0
452,10,11,Healthcare,Director,1
3570,4,10,Manufacturing,CEO,1
364,1,1,Manufacturing,Director,0
1304,0,15,Manufacturing,Manager,0
590,3,14,Manufacturing,Coordinator,0
2680,6,6,Healthcare,Director,1
912,5,7,SaaS,Director,1
3389,3,12,Finance,Manager,0
3868,9,15,SaaS,CEO,1
1197,3,14,Finance,CEO,1
3069,2,14,Finance,VP,1
2219,3,10,Finance,Manager,0
4668,0,8,Finance,Manager,0
3823,7,13,Finance,VP,1
1811,4,5,Manufacturing,Director,0
4745,8,7,SaaS,CEO,1
4284,7,6,Manufacturing,CEO,1
3800,4,0,Retail,Director,0
2040,5,13,Manufacturing,Director,1
4857,2,0,Retail,Manager,0
338,7,1,Retail,Coordinator,0
3240,7,3,Retail,CEO,1
1980,1,0,Retail,Director,0
1097,5,9,Finance,Manager,0
140,7,9,Finance,CEO,1
4682,9,0,Retail,CEO,1
1145,6,5,Healthcare,CEO,1
21,10,2,Retail,VP,1
4359,0,9,Retail,VP,0
4453,9,6,SaaS,Coordinator,0
2760,0,11,SaaS,Manager,0
3147,5,14,Manufacturing,Manager,1
3004,5,5,Manufacturing,Manager,0
4603,3,4,Healthcare,Director,0
4430,1,15,Manufacturing,Director,1
1856,5,11,Healthcare,Coordinator,0
3474,4,1,SaaS,VP,0
2838,7,15,Manufacturing,Coordinator,1
1015,7,9,Retail,Coordinator,0
3025,10,2,Finance,CEO,1
725,1,12,Finance,VP,1
640,1,5,Healthcare,Manager,0
1222,7,4,Finance,Coordinator,0
195,4,13,Manufacturing,Director,1
3892,5,13,Retail,Manager,0
2398,3,2,SaaS,Director,0
4266,10,10,Retail,Coordinator,1
2818,10,10,Retail,Coordinator,1
4353,8,14,Retail,VP,1
4656,2,9,Finance,VP,1
1867,7,11,Healthcare,Manager,0
1225,5,9,Retail,Director,1
1327,8,9,Finance,Director,1
1267,2,7,SaaS,Manager,0
2603,9,4,Retail,VP,1
3038,2,6,Manufacturing,Manager,0
2606,5,4,Healthcare,CEO,1
4432,2,9,SaaS,Manager,0
3324,7,4,Retail,VP,1
1288,0,10,Healthcare,CEO,0
2384,9,4,Manufacturing,CEO,1
2784,1,15,SaaS,Director,1
4523,1,9,SaaS,CEO,1
1815,7,11,SaaS,VP,1
460,9,6,Manufacturing,Coordinator,0
1829,4,6,SaaS,Manager,0
4420,7,2,Manufacturing,CEO,1
1602,7,10,Manufacturing,Coordinator,0
4200,0,11,Retail,Director,1
3513,5,12,Healthcare,Manager,0
2341,5,11,Healthcare,CEO,1
4605,1,6,Retail,CEO,0
3634,4,5,Retail,CEO,1
1153,9,2,Finance,Director,1
2494,7,10,SaaS,Coordinator,0
3088,1,0,Retail,VP,0
3405,2,14,Manufacturing,Director,1
1642,2,12,Healthcare,Coordinator,0
4028,0,9,Manufacturing,VP,0
4057,8,14,Finance,Manager,1
30,2,8,Healthcare,CEO,0
1027,10,9,Retail,Director,1
4039,10,7,SaaS,Manager,1
2280,7,2,Manufacturing,VP,1
4770,7,13,Healthcare,CEO,1
989,5,0,Healthcare,Director,0
4774,0,4,Healthcare,CEO,0
1119,5,5,SaaS,VP,1
2968,6,11,SaaS,VP,1
2399,8,2,Manufacturing,Director,1
1511,1,5,Manufacturing,VP,0
2600,10,9,Healthcare,VP,1
795,8,11,Finance,Manager,1
1131,8,9,Healthcare,CEO,1
3385,5,5,SaaS,Director,1
1276,8,7,Finance,Coordinator,0
4316,8,3,Retail,CEO,1
635,1,4,SaaS,CEO,0
2862,4,11,Finance,CEO,1
4905,8,10,Finance,VP,1
245,1,7,Finance,Director,0
1866,4,4,Finance,Director,0
653,6,3,SaaS,Manager,0
3977,6,1,Finance,Manager,0
278,10,1,Retail,Manager,0
2082,0,2,Healthcare,Manager,0
800,1,6,Manufacturing,Director,0
1523,10,11,SaaS,Manager,1
1202,4,11,Healthcare,Director,1
4111,9,7,Manufacturing,Coordinator,1
569,1,0,Manufacturing,Director,0
1579,4,5,Manufacturing,Manager,0
818,3,15,Healthcare,Coordinator,0
1526,7,3,Finance,VP,1
3119,6,6,Manufacturing,Director,1
3348,1,10,SaaS,CEO,1
913,8,4,Retail,VP,1
2371,8,1,SaaS,VP,1
4054,1,12,Healthcare,CEO,1
4928,4,14,Finance,Coordinator,0
3346,4,13,Finance,Manager,0
3906,10,11,Finance,Manager,1
4037,10,3,Retail,CEO,1
4291,10,2,SaaS,Director,1
3244,6,3,Finance,Manager,0
2989,3,10,Finance,Coordinator,0
3321,1,7,Retail,CEO,0
2291,9,8,Retail,VP,1
3907,10,12,Retail,Coordinator,1
2294,2,14,SaaS,Manager,0
2063,7,15,Finance,Director,1
253,1,1,SaaS,CEO,0
229,2,12,Manufacturing,VP,1
1261,4,3,SaaS,Coordinator,0
4042,7,6,Healthcare,CEO,1
4026,8,8,Manufacturing,VP,1
4438,8,0,SaaS,CEO,1
985,6,14,Healthcare,CEO,1
3635,7,1,SaaS,Director,1
4570,10,9,Finance,CEO,1
3538,2,9,Retail,CEO,1
906,9,15,Manufacturing,Coordinator,1
4697,7,15,Manufacturing,Director,1
4160,0,12,Healthcare,CEO,1
4851,6,11,Healthcare,VP,1
513,0,1,Finance,VP,0
2867,9,0,Healthcare,CEO,1
807,6,11,Healthcare,CEO,1
2887,0,7,Finance,Director,0
2566,9,2,SaaS,VP,1
947,5,5,SaaS,Coordinator,0
2681,0,14,Retail,Coordinator,0
4226,6,8,SaaS,CEO,1
4826,0,10,Retail,Coordinator,0
3207,5,3,Retail,Manager,0
1696,5,15,Manufacturing,VP,1
1375,9,9,Healthcare,CEO,1
1662,7,2,Manufacturing,Director,1
2364,4,1,Healthcare,Coordinator,0
3303,3,2,Manufacturing,Manager,0
4858,5,8,SaaS,Coordinator,0
4360,7,13,Finance,VP,1
638,10,9,Manufacturing,VP,1
3556,10,10,Finance,CEO,1
3305,4,14,Manufacturing,Director,1
162,10,5,Manufacturing,CEO,1
1754,10,14,Healthcare,Coordinator,1
3563,9,1,Manufacturing,Director,1
2994,7,4,Finance,Director,1
2469,6,13,Healthcare,Manager,1
1677,6,8,Healthcare,Director,1
2110,10,7,Retail,Director,1
940,2,6,SaaS,Director,0
2553,7,15,Manufacturing,CEO,1
3467,10,1,Finance,Director,1
2244,2,0,Healthcare,VP,0
4521,2,1,Retail,Manager,0
463,1,10,Manufacturing,VP,0
530,6,11,SaaS,CEO,1
1161,3,3,Manufacturing,Coordinator,0
998,8,8,Retail,Manager,0
1960,9,3,Healthcare,VP,1
4796,6,7,Retail,Director,1
1191,1,5,Finance,VP,0
3610,6,8,Manufacturing,Manager,0
4027,8,11,SaaS,VP,1
4480,6,15,Finance,VP,1
1197,5,15,Healthcare,VP,1
182,10,1,SaaS,Director,1
2082,8,12,Healthcare,VP,1
1009,8,7,Retail,CEO,1
74,6,8,Healthcare,Manager,0
1938,4,6,Finance,CEO,1
2608,10,13,SaaS,VP,1
666,7,15,Retail,VP,1
